label_ko,class1,class2,class3,Date,finance_statement,corp_code,company
충당부채,부채,유동부채,충당부채,2016-12-31,46354541621.0,35420,네이버
충당부채,부채,유동부채,충당부채,2017-12-31,5897847971.0,35420,네이버
충당부채,부채,유동부채,충당부채,2018-12-31,2462733532.0,35420,네이버
충당부채,부채,유동부채,충당부채,2019-12-31,3822401193.0,35420,네이버
충당부채,부채,유동부채,충당부채,2020-12-31,31708383889.0,35420,네이버
충당부채,부채,유동부채,충당부채,2021-12-31,6657331759.0,35420,네이버
충당부채,부채,유동부채,충당부채,2022-12-31,5450342335.0,35420,네이버
유동부채,부채,유동부채,,2016-12-31,1803925551271.0,35420,네이버
유동부채,부채,유동부채,,2017-12-31,2302730294235.0,35420,네이버
유동부채,부채,유동부채,,2018-12-31,2619671652587.0,35420,네이버
유동부채,부채,유동부채,,2019-12-31,3773118830740.0,35420,네이버
유동부채,부채,유동부채,,2020-12-31,7911751492331.0,35420,네이버
유동부채,부채,유동부채,,2021-12-31,3923319146652.0,35420,네이버
유동부채,부채,유동부채,,2022-12-31,5480633710849.0,35420,네이버
비지배지분,자본,비지배지분,,2016-12-31,534850363339.0,35420,네이버
비지배지분,자본,비지배지분,,2017-12-31,542840138965.0,35420,네이버
비지배지분,자본,비지배지분,,2018-12-31,708860507065.0,35420,네이버
비지배지분,자본,비지배지분,,2019-12-31,698698445309.0,35420,네이버
비지배지분,자본,비지배지분,,2020-12-31,887912871911.0,35420,네이버
비지배지분,자본,비지배지분,,2021-12-31,491738654373.0,35420,네이버
비지배지분,자본,비지배지분,,2022-12-31,706226873411.0,35420,네이버
자본총계,자본,자본총계,,2016-12-31,4129598862940.0,35420,네이버
자본총계,자본,자본총계,,2017-12-31,5305186234949.0,35420,네이버
자본총계,자본,자본총계,,2018-12-31,5949140513293.0,35420,네이버
자본총계,자본,자본총계,,2019-12-31,6503926068580.0,35420,네이버
자본총계,자본,자본총계,,2020-12-31,8255132035213.0,35420,네이버
자본총계,자본,자본총계,,2021-12-31,24027376349275.0,35420,네이버
자본총계,자본,자본총계,,2022-12-31,23450322480451.0,35420,네이버
기타자본구성요소,자본,지배기업 소유주지분,기타자본구성요소,2016-12-31,-1449123370169.0,35420,네이버
기타자본구성요소,자본,지배기업 소유주지분,기타자본구성요소,2017-12-31,-1317531622681.0,35420,네이버
기타자본구성요소,자본,지배기업 소유주지분,기타자본구성요소,2018-12-31,-1546389664299.0,35420,네이버
기타자본구성요소,자본,지배기업 소유주지분,기타자본구성요소,2019-12-31,-1498653013809.0,35420,네이버
기타자본구성요소,자본,지배기업 소유주지분,기타자본구성요소,2020-12-31,-1059479508530.0,35420,네이버
기타자본구성요소,자본,지배기업 소유주지분,기타자본구성요소,2021-12-31,-1051465837344.0,35420,네이버
기타자본구성요소,자본,지배기업 소유주지분,기타자본구성요소,2022-12-31,-2474526129371.0,35420,네이버
매각예정자산 관련 기타포괄손익누계액,자본,지배기업 소유주지분,매각예정자산 관련 기타포괄손익누계액,2016-12-31,0.0,35420,네이버
매각예정자산 관련 기타포괄손익누계액,자본,지배기업 소유주지분,매각예정자산 관련 기타포괄손익누계액,2017-12-31,0.0,35420,네이버
매각예정자산 관련 기타포괄손익누계액,자본,지배기업 소유주지분,매각예정자산 관련 기타포괄손익누계액,2018-12-31,0.0,35420,네이버
매각예정자산 관련 기타포괄손익누계액,자본,지배기업 소유주지분,매각예정자산 관련 기타포괄손익누계액,2019-12-31,0.0,35420,네이버
매각예정자산 관련 기타포괄손익누계액,자본,지배기업 소유주지분,매각예정자산 관련 기타포괄손익누계액,2020-12-31,-37870641018.0,35420,네이버
매각예정자산 관련 기타포괄손익누계액,자본,지배기업 소유주지분,매각예정자산 관련 기타포괄손익누계액,2021-12-31,0.0,35420,네이버
매각예정자산 관련 기타포괄손익누계액,자본,지배기업 소유주지분,매각예정자산 관련 기타포괄손익누계액,2022-12-31,0.0,35420,네이버
이익잉여금,자본,지배기업 소유주지분,이익잉여금,2016-12-31,3810189403596.0,35420,네이버
이익잉여금,자본,지배기업 소유주지분,이익잉여금,2017-12-31,4555517868323.0,35420,네이버
이익잉여금,자본,지배기업 소유주지분,이익잉여금,2018-12-31,5229202813045.0,35420,네이버
이익잉여금,자본,지배기업 소유주지분,이익잉여금,2019-12-31,5712091453142.0,35420,네이버
이익잉여금,자본,지배기업 소유주지분,이익잉여금,2020-12-31,6654814483478.0,35420,네이버
이익잉여금,자본,지배기업 소유주지분,이익잉여금,2021-12-31,23080407824978.0,35420,네이버
이익잉여금,자본,지배기업 소유주지분,이익잉여금,2022-12-31,23645687007296.0,35420,네이버
자본금,자본,지배기업 소유주지분,자본금,2016-12-31,16481339500.0,35420,네이버
자본금,자본,지배기업 소유주지분,자본금,2017-12-31,16481339500.0,35420,네이버
자본금,자본,지배기업 소유주지분,자본금,2018-12-31,16481339500.0,35420,네이버
자본금,자본,지배기업 소유주지분,자본금,2019-12-31,16481339500.0,35420,네이버
자본금,자본,지배기업 소유주지분,자본금,2020-12-31,16481339500.0,35420,네이버
자본금,자본,지배기업 소유주지분,자본금,2021-12-31,16481339500.0,35420,네이버
자본금,자본,지배기업 소유주지분,자본금,2022-12-31,16481339500.0,35420,네이버
자본잉여금,자본,지배기업 소유주지분,자본잉여금,2016-12-31,1217201126674.0,35420,네이버
자본잉여금,자본,지배기업 소유주지분,자본잉여금,2017-12-31,1507878510842.0,35420,네이버
자본잉여금,자본,지배기업 소유주지분,자본잉여금,2018-12-31,1540985517982.0,35420,네이버
자본잉여금,자본,지배기업 소유주지분,자본잉여금,2019-12-31,1575307844438.0,35420,네이버
자본잉여금,자본,지배기업 소유주지분,자본잉여금,2020-12-31,1793273489872.0,35420,네이버
자본잉여금,자본,지배기업 소유주지분,자본잉여금,2021-12-31,1490214367768.0,35420,네이버
자본잉여금,자본,지배기업 소유주지분,자본잉여금,2022-12-31,1556453389615.0,35420,네이버
지배기업 소유주지분,자본,지배기업 소유주지분,,2016-12-31,3594748499601.0,35420,네이버
지배기업 소유주지분,자본,지배기업 소유주지분,,2017-12-31,4762346095984.0,35420,네이버
지배기업 소유주지분,자본,지배기업 소유주지분,,2018-12-31,5240280006228.0,35420,네이버
지배기업 소유주지분,자본,지배기업 소유주지분,,2019-12-31,5805227623271.0,35420,네이버
지배기업 소유주지분,자본,지배기업 소유주지분,,2020-12-31,7367219163302.0,35420,네이버
지배기업 소유주지분,자본,지배기업 소유주지분,,2021-12-31,23535637694902.0,35420,네이버
지배기업 소유주지분,자본,지배기업 소유주지분,,2022-12-31,22744095607040.0,35420,네이버
자본과부채총계,자본과부채총계,,,2016-12-31,6370635180592.0,35420,네이버
자본과부채총계,자본과부채총계,,,2017-12-31,8019251559914.0,35420,네이버
자본과부채총계,자본과부채총계,,,2018-12-31,9881190909324.0,35420,네이버
자본과부채총계,자본과부채총계,,,2019-12-31,12299527120786.0,35420,네이버
자본과부채총계,자본과부채총계,,,2020-12-31,17014238663770.0,35420,네이버
자본과부채총계,자본과부채총계,,,2021-12-31,33691006757040.0,35420,네이버
자본과부채총계,자본과부채총계,,,2022-12-31,33899042889136.0,35420,네이버
관계기업및공동기업 투자,자산,비유동자산,관계기업및공동기업 투자,2016-12-31,182152420107.0,35420,네이버
관계기업및공동기업 투자,자산,비유동자산,관계기업및공동기업 투자,2017-12-31,280997122915.0,35420,네이버
관계기업및공동기업 투자,자산,비유동자산,관계기업및공동기업 투자,2018-12-31,1001362122331.0,35420,네이버
관계기업및공동기업 투자,자산,비유동자산,관계기업및공동기업 투자,2019-12-31,1558268184714.0,35420,네이버
관계기업및공동기업 투자,자산,비유동자산,관계기업및공동기업 투자,2020-12-31,1199425686734.0,35420,네이버
관계기업및공동기업 투자,자산,비유동자산,관계기업및공동기업 투자,2021-12-31,20090304016842.0,35420,네이버
관계기업및공동기업 투자,자산,비유동자산,관계기업및공동기업 투자,2022-12-31,18541286921720.0,35420,네이버
기타비유동자산,자산,비유동자산,기타비유동자산,2016-12-31,20073730970.0,35420,네이버
기타비유동자산,자산,비유동자산,기타비유동자산,2017-12-31,36063392760.0,35420,네이버
기타비유동자산,자산,비유동자산,기타비유동자산,2018-12-31,30612323543.0,35420,네이버
기타비유동자산,자산,비유동자산,기타비유동자산,2019-12-31,27643793571.0,35420,네이버
기타비유동자산,자산,비유동자산,기타비유동자산,2020-12-31,67174027703.0,35420,네이버
기타비유동자산,자산,비유동자산,기타비유동자산,2021-12-31,72915733464.0,35420,네이버
기타비유동자산,자산,비유동자산,기타비유동자산,2022-12-31,101720406988.0,35420,네이버
기타포괄손익-공정가치 측정 금융자산,자산,비유동자산,기타포괄손익-공정가치 측정 금융자산,2016-12-31,0.0,35420,네이버
기타포괄손익-공정가치 측정 금융자산,자산,비유동자산,기타포괄손익-공정가치 측정 금융자산,2017-12-31,0.0,35420,네이버
기타포괄손익-공정가치 측정 금융자산,자산,비유동자산,기타포괄손익-공정가치 측정 금융자산,2018-12-31,666651322237.0,35420,네이버
기타포괄손익-공정가치 측정 금융자산,자산,비유동자산,기타포괄손익-공정가치 측정 금융자산,2019-12-31,675602433315.0,35420,네이버
기타포괄손익-공정가치 측정 금융자산,자산,비유동자산,기타포괄손익-공정가치 측정 금융자산,2020-12-31,1330951990243.0,35420,네이버
기타포괄손익-공정가치 측정 금융자산,자산,비유동자산,기타포괄손익-공정가치 측정 금융자산,2021-12-31,2099232986626.0,35420,네이버
기타포괄손익-공정가치 측정 금융자산,자산,비유동자산,기타포괄손익-공정가치 측정 금융자산,2022-12-31,1354122792627.0,35420,네이버
당기손익-공정가치 측정 금융자산,자산,비유동자산,당기손익-공정가치 측정 금융자산,2016-12-31,0.0,35420,네이버
당기손익-공정가치 측정 금융자산,자산,비유동자산,당기손익-공정가치 측정 금융자산,2017-12-31,0.0,35420,네이버
당기손익-공정가치 측정 금융자산,자산,비유동자산,당기손익-공정가치 측정 금융자산,2018-12-31,553399539414.0,35420,네이버
당기손익-공정가치 측정 금융자산,자산,비유동자산,당기손익-공정가치 측정 금융자산,2019-12-31,1229097428653.0,35420,네이버
당기손익-공정가치 측정 금융자산,자산,비유동자산,당기손익-공정가치 측정 금융자산,2020-12-31,1801384240769.0,35420,네이버
당기손익-공정가치 측정 금융자산,자산,비유동자산,당기손익-공정가치 측정 금융자산,2021-12-31,2407725020317.0,35420,네이버
당기손익-공정가치 측정 금융자산,자산,비유동자산,당기손익-공정가치 측정 금융자산,2022-12-31,2427610041051.0,35420,네이버
매출채권및기타채권,자산,비유동자산,매출채권및기타채권,2016-12-31,122501672197.0,35420,네이버
매출채권및기타채권,자산,비유동자산,매출채권및기타채권,2017-12-31,74199645388.0,35420,네이버
매출채권및기타채권,자산,비유동자산,매출채권및기타채권,2018-12-31,113160988276.0,35420,네이버
매출채권및기타채권,자산,비유동자산,매출채권및기타채권,2019-12-31,124821356161.0,35420,네이버
매출채권및기타채권,자산,비유동자산,매출채권및기타채권,2020-12-31,28578223832.0,35420,네이버
매출채권및기타채권,자산,비유동자산,매출채권및기타채권,2021-12-31,46387217185.0,35420,네이버
매출채권및기타채권,자산,비유동자산,매출채권및기타채권,2022-12-31,76754808757.0,35420,네이버
무형자산,자산,비유동자산,무형자산,2016-12-31,112131534109.0,35420,네이버
무형자산,자산,비유동자산,무형자산,2017-12-31,339511680983.0,35420,네이버
무형자산,자산,비유동자산,무형자산,2018-12-31,306963470197.0,35420,네이버
무형자산,자산,비유동자산,무형자산,2019-12-31,341442833327.0,35420,네이버
무형자산,자산,비유동자산,무형자산,2020-12-31,105136186861.0,35420,네이버
무형자산,자산,비유동자산,무형자산,2021-12-31,932152347274.0,35420,네이버
무형자산,자산,비유동자산,무형자산,2022-12-31,1481423637125.0,35420,네이버
사용권자산,자산,비유동자산,사용권자산,2016-12-31,0.0,35420,네이버
사용권자산,자산,비유동자산,사용권자산,2017-12-31,0.0,35420,네이버
사용권자산,자산,비유동자산,사용권자산,2018-12-31,0.0,35420,네이버
사용권자산,자산,비유동자산,사용권자산,2019-12-31,697351304664.0,35420,네이버
사용권자산,자산,비유동자산,사용권자산,2020-12-31,129537198819.0,35420,네이버
사용권자산,자산,비유동자산,사용권자산,2021-12-31,290462942745.0,35420,네이버
사용권자산,자산,비유동자산,사용권자산,2022-12-31,738710004475.0,35420,네이버
유형자산,자산,비유동자산,유형자산,2016-12-31,863258398071.0,35420,네이버
유형자산,자산,비유동자산,유형자산,2017-12-31,1150012698630.0,35420,네이버
유형자산,자산,비유동자산,유형자산,2018-12-31,1457302209262.0,35420,네이버
유형자산,자산,비유동자산,유형자산,2019-12-31,1596271317726.0,35420,네이버
유형자산,자산,비유동자산,유형자산,2020-12-31,1684563340866.0,35420,네이버
유형자산,자산,비유동자산,유형자산,2021-12-31,2111261659613.0,35420,네이버
유형자산,자산,비유동자산,유형자산,2022-12-31,2457820240295.0,35420,네이버
이연법인세자산,자산,비유동자산,이연법인세자산,2016-12-31,285890760768.0,35420,네이버
이연법인세자산,자산,비유동자산,이연법인세자산,2017-12-31,248493530447.0,35420,네이버
이연법인세자산,자산,비유동자산,이연법인세자산,2018-12-31,340178774174.0,35420,네이버
이연법인세자산,자산,비유동자산,이연법인세자산,2019-12-31,381279417985.0,35420,네이버
이연법인세자산,자산,비유동자산,이연법인세자산,2020-12-31,108572845624.0,35420,네이버
이연법인세자산,자산,비유동자산,이연법인세자산,2021-12-31,98430685422.0,35420,네이버
이연법인세자산,자산,비유동자산,이연법인세자산,2022-12-31,265767603355.0,35420,네이버
장기금융상품,자산,비유동자산,장기금융상품,2016-12-31,192181000000.0,35420,네이버
장기금융상품,자산,비유동자산,장기금융상품,2017-12-31,120301393998.0,35420,네이버
장기금융상품,자산,비유동자산,장기금융상품,2018-12-31,25990573425.0,35420,네이버
장기금융상품,자산,비유동자산,장기금융상품,2019-12-31,24034591006.0,35420,네이버
장기금융상품,자산,비유동자산,장기금융상품,2020-12-31,14255722000.0,35420,네이버
장기금융상품,자산,비유동자산,장기금융상품,2021-12-31,14255722000.0,35420,네이버
장기금융상품,자산,비유동자산,장기금융상품,2022-12-31,14255722000.0,35420,네이버
비유동자산,자산,비유동자산,,2016-12-31,2170701933937.0,35420,네이버
비유동자산,자산,비유동자산,,2017-12-31,3235023783031.0,35420,네이버
비유동자산,자산,비유동자산,,2018-12-31,4495621322859.0,35420,네이버
비유동자산,자산,비유동자산,,2019-12-31,6655812661122.0,35420,네이버
비유동자산,자산,비유동자산,,2020-12-31,6469579463451.0,35420,네이버
비유동자산,자산,비유동자산,,2021-12-31,28163128331488.0,35420,네이버
비유동자산,자산,비유동자산,,2022-12-31,27459472178393.0,35420,네이버
기타유동자산,자산,유동자산,기타유동자산,2016-12-31,75963752602.0,35420,네이버
기타유동자산,자산,유동자산,기타유동자산,2017-12-31,124617831303.0,35420,네이버
기타유동자산,자산,유동자산,기타유동자산,2018-12-31,157447835597.0,35420,네이버
기타유동자산,자산,유동자산,기타유동자산,2019-12-31,257547495258.0,35420,네이버
기타유동자산,자산,유동자산,기타유동자산,2020-12-31,77702716446.0,35420,네이버
기타유동자산,자산,유동자산,기타유동자산,2021-12-31,124296250629.0,35420,네이버
기타유동자산,자산,유동자산,기타유동자산,2022-12-31,194039763315.0,35420,네이버
기타포괄손익-공정가치 측정 금융자산,자산,유동자산,기타포괄손익-공정가치 측정 금융자산,2016-12-31,0.0,35420,네이버
기타포괄손익-공정가치 측정 금융자산,자산,유동자산,기타포괄손익-공정가치 측정 금융자산,2017-12-31,0.0,35420,네이버
기타포괄손익-공정가치 측정 금융자산,자산,유동자산,기타포괄손익-공정가치 측정 금융자산,2018-12-31,62725505906.0,35420,네이버
기타포괄손익-공정가치 측정 금융자산,자산,유동자산,기타포괄손익-공정가치 측정 금융자산,2019-12-31,63916531256.0,35420,네이버
기타포괄손익-공정가치 측정 금융자산,자산,유동자산,기타포괄손익-공정가치 측정 금융자산,2020-12-31,0.0,35420,네이버
기타포괄손익-공정가치 측정 금융자산,자산,유동자산,기타포괄손익-공정가치 측정 금융자산,2021-12-31,24254505540.0,35420,네이버
기타포괄손익-공정가치 측정 금융자산,자산,유동자산,기타포괄손익-공정가치 측정 금융자산,2022-12-31,0.0,35420,네이버
단기금융상품,자산,유동자산,단기금융상품,2016-12-31,1243188526333.0,35420,네이버
단기금융상품,자산,유동자산,단기금융상품,2017-12-31,1333889498274.0,35420,네이버
단기금융상품,자산,유동자산,단기금융상품,2018-12-31,444702261235.0,35420,네이버
단기금융상품,자산,유동자산,단기금융상품,2019-12-31,289910618872.0,35420,네이버
단기금융상품,자산,유동자산,단기금융상품,2020-12-31,291292142737.0,35420,네이버
단기금융상품,자산,유동자산,단기금융상품,2021-12-31,673555739311.0,35420,네이버
단기금융상품,자산,유동자산,단기금융상품,2022-12-31,1216410034221.0,35420,네이버
당기법인세자산,자산,유동자산,당기법인세자산,2016-12-31,0.0,35420,네이버
당기법인세자산,자산,유동자산,당기법인세자산,2017-12-31,1099626162.0,35420,네이버
당기법인세자산,자산,유동자산,당기법인세자산,2018-12-31,8044073349.0,35420,네이버
당기법인세자산,자산,유동자산,당기법인세자산,2019-12-31,12717980739.0,35420,네이버
당기법인세자산,자산,유동자산,당기법인세자산,2020-12-31,996472888.0,35420,네이버
당기법인세자산,자산,유동자산,당기법인세자산,2021-12-31,1643037279.0,35420,네이버
당기법인세자산,자산,유동자산,당기법인세자산,2022-12-31,10244754725.0,35420,네이버
당기손익-공정가치 측정 금융자산,자산,유동자산,당기손익-공정가치 측정 금융자산,2016-12-31,0.0,35420,네이버
당기손익-공정가치 측정 금융자산,자산,유동자산,당기손익-공정가치 측정 금융자산,2017-12-31,0.0,35420,네이버
당기손익-공정가치 측정 금융자산,자산,유동자산,당기손익-공정가치 측정 금융자산,2018-12-31,230774469760.0,35420,네이버
당기손익-공정가치 측정 금융자산,자산,유동자산,당기손익-공정가치 측정 금융자산,2019-12-31,12920430454.0,35420,네이버
당기손익-공정가치 측정 금융자산,자산,유동자산,당기손익-공정가치 측정 금융자산,2020-12-31,922939095062.0,35420,네이버
당기손익-공정가치 측정 금융자산,자산,유동자산,당기손익-공정가치 측정 금융자산,2021-12-31,461932777511.0,35420,네이버
당기손익-공정가치 측정 금융자산,자산,유동자산,당기손익-공정가치 측정 금융자산,2022-12-31,745584919599.0,35420,네이버
매각예정자산,자산,유동자산,매각예정자산,2016-12-31,0.0,35420,네이버
매각예정자산,자산,유동자산,매각예정자산,2017-12-31,0.0,35420,네이버
매각예정자산,자산,유동자산,매각예정자산,2018-12-31,0.0,35420,네이버
매각예정자산,자산,유동자산,매각예정자산,2019-12-31,0.0,35420,네이버
매각예정자산,자산,유동자산,매각예정자산,2020-12-31,6660253457865.0,35420,네이버
매각예정자산,자산,유동자산,매각예정자산,2021-12-31,0.0,35420,네이버
매각예정자산,자산,유동자산,매각예정자산,2022-12-31,0.0,35420,네이버
매출채권및기타채권,자산,유동자산,매출채권및기타채권,2016-12-31,760913097079.0,35420,네이버
매출채권및기타채권,자산,유동자산,매출채권및기타채권,2017-12-31,1026872808889.0,35420,네이버
매출채권및기타채권,자산,유동자산,매출채권및기타채권,2018-12-31,1101551045302.0,35420,네이버
매출채권및기타채권,자산,유동자산,매출채권및기타채권,2019-12-31,1211072909858.0,35420,네이버
매출채권및기타채권,자산,유동자산,매출채권및기타채권,2020-12-31,986826023076.0,35420,네이버
매출채권및기타채권,자산,유동자산,매출채권및기타채권,2021-12-31,1454660666688.0,35420,네이버
매출채권및기타채권,자산,유동자산,매출채권및기타채권,2022-12-31,1540471078134.0,35420,네이버
재고자산,자산,유동자산,재고자산,2016-12-31,10346098622.0,35420,네이버
재고자산,자산,유동자산,재고자산,2017-12-31,36204513812.0,35420,네이버
재고자산,자산,유동자산,재고자산,2018-12-31,57440292749.0,35420,네이버
재고자산,자산,유동자산,재고자산,2019-12-31,55114731809.0,35420,네이버
재고자산,자산,유동자산,재고자산,2020-12-31,4344942323.0,35420,네이버
재고자산,자산,유동자산,재고자산,2021-12-31,6139904767.0,35420,네이버
재고자산,자산,유동자산,재고자산,2022-12-31,8651839041.0,35420,네이버
현금및현금성자산,자산,유동자산,현금및현금성자산,2016-12-31,1726231781291.0,35420,네이버
현금및현금성자산,자산,유동자산,현금및현금성자산,2017-12-31,1907575060667.0,35420,네이버
현금및현금성자산,자산,유동자산,현금및현금성자산,2018-12-31,3322884102567.0,35420,네이버
현금및현금성자산,자산,유동자산,현금및현금성자산,2019-12-31,3740513761418.0,35420,네이버
현금및현금성자산,자산,유동자산,현금및현금성자산,2020-12-31,1600304349922.0,35420,네이버
현금및현금성자산,자산,유동자산,현금및현금성자산,2021-12-31,2781395543827.0,35420,네이버
현금및현금성자산,자산,유동자산,현금및현금성자산,2022-12-31,2724168321708.0,35420,네이버
유동자산,자산,유동자산,,2016-12-31,4199933246655.0,35420,네이버
유동자산,자산,유동자산,,2017-12-31,4784227776883.0,35420,네이버
유동자산,자산,유동자산,,2018-12-31,5385569586465.0,35420,네이버
유동자산,자산,유동자산,,2019-12-31,5643714459664.0,35420,네이버
유동자산,자산,유동자산,,2020-12-31,10544659200319.0,35420,네이버
유동자산,자산,유동자산,,2021-12-31,5527878425552.0,35420,네이버
유동자산,자산,유동자산,,2022-12-31,6439570710743.0,35420,네이버
자산총계,자산,자산총계,,2016-12-31,6370635180592.0,35420,네이버
자산총계,자산,자산총계,,2017-12-31,8019251559914.0,35420,네이버
자산총계,자산,자산총계,,2018-12-31,9881190909324.0,35420,네이버
자산총계,자산,자산총계,,2019-12-31,12299527120786.0,35420,네이버
자산총계,자산,자산총계,,2020-12-31,17014238663770.0,35420,네이버
자산총계,자산,자산총계,,2021-12-31,33691006757040.0,35420,네이버
자산총계,자산,자산총계,,2022-12-31,33899042889136.0,35420,네이버
부채총계,부채,부채총계,,2016-12-31,3936201007249.0,6400,삼성SDI
부채총계,부채,부채총계,,2017-12-31,4289705880815.0,6400,삼성SDI
부채총계,부채,부채총계,,2018-12-31,7124501967739.0,6400,삼성SDI
부채총계,부채,부채총계,,2019-12-31,7191751252868.0,6400,삼성SDI
부채총계,부채,부채총계,,2020-12-31,8175305378713.0,6400,삼성SDI
부채총계,부채,부채총계,,2021-12-31,10636493682081.0,6400,삼성SDI
부채총계,부채,부채총계,,2022-12-31,13040023014999.0,6400,삼성SDI
매입채무및기타채무,부채,비유동부채,매입채무및기타채무,2016-12-31,218037566906.0,6400,삼성SDI
매입채무및기타채무,부채,비유동부채,매입채무및기타채무,2017-12-31,181119003713.0,6400,삼성SDI
매입채무및기타채무,부채,비유동부채,매입채무및기타채무,2018-12-31,208123497442.0,6400,삼성SDI
매입채무및기타채무,부채,비유동부채,매입채무및기타채무,2019-12-31,239328868322.0,6400,삼성SDI
매입채무및기타채무,부채,비유동부채,매입채무및기타채무,2020-12-31,210040906245.0,6400,삼성SDI
매입채무및기타채무,부채,비유동부채,매입채무및기타채무,2021-12-31,265947483830.0,6400,삼성SDI
매입채무및기타채무,부채,비유동부채,매입채무및기타채무,2022-12-31,697531224825.0,6400,삼성SDI
이연법인세부채,부채,비유동부채,이연법인세부채,2016-12-31,850435535384.0,6400,삼성SDI
이연법인세부채,부채,비유동부채,이연법인세부채,2017-12-31,1009240094563.0,6400,삼성SDI
이연법인세부채,부채,비유동부채,이연법인세부채,2018-12-31,1178987533577.0,6400,삼성SDI
이연법인세부채,부채,비유동부채,이연법인세부채,2019-12-31,1240597435577.0,6400,삼성SDI
이연법인세부채,부채,비유동부채,이연법인세부채,2020-12-31,1377439006167.0,6400,삼성SDI
이연법인세부채,부채,비유동부채,이연법인세부채,2021-12-31,1653383731438.0,6400,삼성SDI
이연법인세부채,부채,비유동부채,이연법인세부채,2022-12-31,1893923422183.0,6400,삼성SDI
장기선수금,부채,비유동부채,장기선수금,2016-12-31,69135389783.0,6400,삼성SDI
장기선수금,부채,비유동부채,장기선수금,2017-12-31,44139747984.0,6400,삼성SDI
장기선수금,부채,비유동부채,장기선수금,2018-12-31,0.0,6400,삼성SDI
장기선수금,부채,비유동부채,장기선수금,2019-12-31,5259529488.0,6400,삼성SDI
장기선수금,부채,비유동부채,장기선수금,2020-12-31,1344199495.0,6400,삼성SDI
장기선수금,부채,비유동부채,장기선수금,2021-12-31,35429209729.0,6400,삼성SDI
장기선수금,부채,비유동부채,장기선수금,2022-12-31,50623504840.0,6400,삼성SDI
장기차입금,부채,비유동부채,장기차입금,2016-12-31,566585621889.0,6400,삼성SDI
장기차입금,부채,비유동부채,장기차입금,2017-12-31,345303351571.0,6400,삼성SDI
장기차입금,부채,비유동부채,장기차입금,2018-12-31,1514282000856.0,6400,삼성SDI
장기차입금,부채,비유동부채,장기차입금,2019-12-31,1801994890105.0,6400,삼성SDI
장기차입금,부채,비유동부채,장기차입금,2020-12-31,1484319604943.0,6400,삼성SDI
장기차입금,부채,비유동부채,장기차입금,2021-12-31,2107760803273.0,6400,삼성SDI
장기차입금,부채,비유동부채,장기차입금,2022-12-31,2297040000000.0,6400,삼성SDI
종업원급여부채,부채,비유동부채,종업원급여부채,2016-12-31,0.0,6400,삼성SDI
종업원급여부채,부채,비유동부채,종업원급여부채,2017-12-31,25621629290.0,6400,삼성SDI
종업원급여부채,부채,비유동부채,종업원급여부채,2018-12-31,70146754408.0,6400,삼성SDI
종업원급여부채,부채,비유동부채,종업원급여부채,2019-12-31,61489160231.0,6400,삼성SDI
종업원급여부채,부채,비유동부채,종업원급여부채,2020-12-31,38705231267.0,6400,삼성SDI
종업원급여부채,부채,비유동부채,종업원급여부채,2021-12-31,9358262362.0,6400,삼성SDI
종업원급여부채,부채,비유동부채,종업원급여부채,2022-12-31,2005409849.0,6400,삼성SDI
충당부채,부채,비유동부채,충당부채,2016-12-31,0.0,6400,삼성SDI
충당부채,부채,비유동부채,충당부채,2017-12-31,0.0,6400,삼성SDI
충당부채,부채,비유동부채,충당부채,2018-12-31,83189166950.0,6400,삼성SDI
충당부채,부채,비유동부채,충당부채,2019-12-31,99138643473.0,6400,삼성SDI
충당부채,부채,비유동부채,충당부채,2020-12-31,79823289635.0,6400,삼성SDI
충당부채,부채,비유동부채,충당부채,2021-12-31,93311709876.0,6400,삼성SDI
충당부채,부채,비유동부채,충당부채,2022-12-31,91878306036.0,6400,삼성SDI
파생상품부채,부채,비유동부채,파생상품부채,2016-12-31,19211000000.0,6400,삼성SDI
파생상품부채,부채,비유동부채,파생상품부채,2017-12-31,20220577592.0,6400,삼성SDI
파생상품부채,부채,비유동부채,파생상품부채,2018-12-31,29866610049.0,6400,삼성SDI
파생상품부채,부채,비유동부채,파생상품부채,2019-12-31,2420075456.0,6400,삼성SDI
파생상품부채,부채,비유동부채,파생상품부채,2020-12-31,0.0,6400,삼성SDI
파생상품부채,부채,비유동부채,파생상품부채,2021-12-31,10016686557.0,6400,삼성SDI
파생상품부채,부채,비유동부채,파생상품부채,2022-12-31,82319778.0,6400,삼성SDI
비유동부채,부채,비유동부채,,2016-12-31,1723405113962.0,6400,삼성SDI
비유동부채,부채,비유동부채,,2017-12-31,1625644404713.0,6400,삼성SDI
비유동부채,부채,비유동부채,,2018-12-31,3111679469477.0,6400,삼성SDI
비유동부채,부채,비유동부채,,2019-12-31,3450228602652.0,6400,삼성SDI
비유동부채,부채,비유동부채,,2020-12-31,3191672237752.0,6400,삼성SDI
비유동부채,부채,비유동부채,,2021-12-31,4175207887065.0,6400,삼성SDI
비유동부채,부채,비유동부채,,2022-12-31,5033084187511.0,6400,삼성SDI
단기차입금,부채,유동부채,단기차입금,2016-12-31,383960819393.0,6400,삼성SDI
단기차입금,부채,유동부채,단기차입금,2017-12-31,1079305197914.0,6400,삼성SDI
단기차입금,부채,유동부채,단기차입금,2018-12-31,1739389710470.0,6400,삼성SDI
